Name,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
0500000US01073,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01075,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01077,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01079,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01081,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01083,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01085,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01087,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01089,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01091,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01093,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01095,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01097,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01099,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01101,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01103,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01105,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01107,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01109,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01111,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01113,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01115,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01117,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01119,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01121,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01123,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01125,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01127,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01129,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01131,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US01133,5.22915599152406,5.2701439865191295,7.02462306468613,5.818633082230867,5.960094897794413,6.4120024425495945,6.688425685532724,6.483381965550097,7.164951837082985,6.8434702961678
0500000US02013,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02016,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02020,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02050,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02060,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02068,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02070,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02090,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02100,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02105,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02110,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02122,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02130,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02150,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02164,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02170,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02180,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02185,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02188,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02195,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02198,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02220,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02230,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02240,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02261,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02270,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02275,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02282,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US02290,1.0158893682169712,1.4147520822069013,1.3157202252513025,1.054218310813679,1.0447123309974289,1.3309665669347157,1.3558457969458215,1.065402209563266,1.6220907127196245,1.1526392727253003
0500000US04001,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04003,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04005,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04007,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04009,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04011,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04012,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04013,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04015,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04017,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04019,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04021,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04023,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04025,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US04027,2.787256938740569,3.1024814545581667,3.590022517968264,3.6543168753333455,3.9849290105394135,4.162558064937688,4.273006481506955,4.1091638096411875,3.526803422276118,3.0369597160819146
0500000US05001,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05003,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05005,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05007,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05009,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05011,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05013,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05015,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05017,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05019,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05021,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05023,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05025,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05027,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05029,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05031,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05033,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05035,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05037,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05039,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05041,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05043,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05045,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05047,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05049,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05051,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05053,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05055,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05057,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05059,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05061,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05063,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05065,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05067,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05069,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05071,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05073,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05075,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05077,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05079,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05081,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05083,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
0500000US05085,3.973290923947208,4.692027113140481,5.009510588160074,4.647524871202249,4.524337998796439,5.135244965337097,7.9707038024017525,5.571142418598119,5.690981376271771,5.279005914411089
